RunId,iteration,Step,num_houses,noise,start_money_multiplier,start_money_multiplier_newcomers,contentment_threshold,weight_materialistic,housing_growth_rate,population_growth_rate,population,population_homeless,average_cash_homeless,std_cash_homeless,amount_of_houses_Centrum,amount_of_houses_Oost,amount_of_houses_NieuwWest,amount_of_houses_Zuidoost,amount_of_houses_Noord,amount_of_houses_West,amount_of_houses_Zuid,amount_of_empty_houses_Centrum,amount_of_empty_houses_Oost,amount_of_empty_houses_NieuwWest,amount_of_empty_houses_Zuidoost,amount_of_empty_houses_Noord,amount_of_empty_houses_West,amount_of_empty_houses_Zuid,move_in_Centrum,move_in_Oost,move_in_NieuwWest,move_in_Zuidoost,move_in_Noord,move_in_West,move_in_Zuid,move_out_Centrum,move_out_Oost,move_out_NieuwWest,move_out_Zuidoost,move_out_Noord,move_out_West,move_out_Zuid,average_contentment_Centrum,average_contentment_Oost,average_contentment_NieuwWest,average_contentment_Zuidoost,average_contentment_Noord,average_contentment_West,average_contentment_Zuid,average_neighbourhood_component_Centrum,average_neighbourhood_component_Oost,average_neighbourhood_component_NieuwWest,average_neighbourhood_component_Zuidoost,average_neighbourhood_component_Noord,average_neighbourhood_component_West,average_neighbourhood_component_Zuid,std_neighbourhood_component_Centrum,std_neighbourhood_component_Oost,std_neighbourhood_component_NieuwWest,std_neighbourhood_component_Zuidoost,std_neighbourhood_component_Noord,std_neighbourhood_component_West,std_neighbourhood_component_Zuid,average_house_price_Centrum,average_house_price_Oost,average_house_price_NieuwWest,average_house_price_Zuidoost,average_house_price_Noord,average_house_price_West,average_house_price_Zuid,std_house_price_Centrum,std_house_price_Oost,std_house_price_NieuwWest,std_house_price_Zuidoost,std_house_price_Noord,std_house_price_West,std_house_price_Zuid,average_salaries_Centrum,average_salaries_Oost,average_salaries_NieuwWest,average_salaries_Zuidoost,average_salaries_Noord,average_salaries_West,average_salaries_Zuid,std_salaries_Centrum,std_salaries_Oost,std_salaries_NieuwWest,std_salaries_Zuidoost,std_salaries_Noord,std_salaries_West,std_salaries_Zuid,average_cash_Centrum,average_cash_Oost,average_cash_NieuwWest,average_cash_Zuidoost,average_cash_Noord,average_cash_West,average_cash_Zuid,std_cash_Centrum,std_cash_Oost,std_cash_NieuwWest,std_cash_Zuidoost,std_cash_Noord,std_cash_West,std_cash_Zuid
14,2,6,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,467,24,550268.54335,173528.25101,54,72,69,42,45,80,81,0,0,0,0,0,0,0,9,30,33,12,12,25,34,24,32,15,0,28,24,32,0.63559,0.55927,0.54677,0.43524,0.58229,0.54939,0.58381,0.57423,0.55106,0.52905,0.51450,0.48973,0.58459,0.55016,0.07381,0.07649,0.09011,0.09393,0.09135,0.08634,0.06038,569814.59091,569030.93202,558521.56039,548949.52435,579712.11330,556632.36133,565254.55532,31998.46256,27946.87335,19109.70541,13946.93454,37934.10163,29065.07387,25997.32044,71809.97494,70887.72518,71795.80895,71678.25373,68910.95520,78240.16720,76037.41040,34406.73487,31973.17861,29482.40540,29883.50798,30365.28665,28096.30375,29936.40201,350809.45116,331837.13955,342689.46618,389578.89323,340114.35162,390665.86813,330367.60882,171968.33611,162135.06464,150930.39363,153650.14121,142947.27760,141686.02830,146802.20111
14,2,7,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,471,28,590276.56477,202906.10397,54,72,69,42,45,80,81,0,0,0,0,0,0,0,9,30,33,12,12,25,34,24,32,15,0,28,24,32,0.64221,0.56386,0.55242,0.43944,0.58807,0.55469,0.58897,0.61200,0.51718,0.54498,0.53058,0.51748,0.58079,0.54012,0.14802,0.13913,0.09555,0.14694,0.11241,0.17670,0.12776,569814.59091,569030.93202,558521.56039,548949.52435,579712.11330,556632.36133,565254.55532,31998.46256,27946.87335,19109.70541,13946.93454,37934.10163,29065.07387,25997.32044,71809.97494,70887.72518,71795.80895,71678.25373,68910.95520,78240.16720,76037.41040,34406.73487,31973.17861,29482.40540,29883.50798,30365.28665,28096.30375,29936.40201,396128.42610,371324.86473,383655.27513,437659.14696,383265.30682,440343.03532,368495.01922,205954.22160,193758.50491,179985.01419,183050.39712,172533.14076,169264.03614,176125.69911
14,2,8,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,475,32,628645.05615,233694.27708,54,72,69,42,45,80,81,0,0,0,0,0,0,0,9,30,33,12,12,25,34,24,32,15,0,28,24,32,0.64830,0.56808,0.55761,0.44332,0.59340,0.55957,0.59367,0.57639,0.54142,0.53668,0.52376,0.49793,0.58533,0.56198,0.08139,0.07734,0.07646,0.10223,0.07825,0.08084,0.09250,569814.59091,569030.93202,558521.56039,548949.52435,579712.11330,556632.36133,565254.55532,31998.46256,27946.87335,19109.70541,13946.93454,37934.10163,29065.07387,25997.32044,71809.97494,70887.72518,71795.80895,71678.25373,68910.95520,78240.16720,76037.41040,34406.73487,31973.17861,29482.40540,29883.50798,30365.28665,28096.30375,29936.40201,441447.40104,410812.58990,424621.08407,485739.40070,426416.26201,490020.20252,406622.42962,240060.03619,225480.61018,209159.39232,212585.46040,202350.05910,196988.58296,205625.90755
14,2,9,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,479,36,665107.39869,265675.26312,54,72,69,42,45,80,81,0,0,0,0,0,0,0,9,30,33,12,12,26,34,24,32,16,0,28,24,32,0.65396,0.57197,0.55910,0.44694,0.59835,0.56699,0.59797,0.55936,0.53809,0.55893,0.55406,0.55655,0.54714,0.54518,0.09188,0.09344,0.09235,0.09621,0.09621,0.10594,0.08922,569814.59091,569030.93202,558521.64376,548949.52435,579712.11330,556658.18070,565254.55532,31998.46256,27946.87335,19109.64265,13946.93454,37934.10163,29083.09211,25997.32044,71809.97494,70887.72518,71727.97983,71678.25373,68910.95520,78298.66981,76037.41040,34406.73487,31973.17861,29493.98004,29883.50798,30365.28665,28072.26570,29936.40201,486766.37598,450300.31508,464512.00089,533819.65443,469567.21721,540624.46418,444749.84002,274241.03881,257264.88530,238300.62169,242206.02008,232309.08170,224455.55040,235236.35382
14,2,10,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,483,40,700812.10906,297052.12939,54,72,69,42,45,80,81,0,0,0,0,0,0,0,9,30,33,12,12,26,34,24,32,16,0,28,24,32,0.65926,0.57559,0.56367,0.45033,0.60298,0.57121,0.60187,0.60860,0.58914,0.56803,0.57019,0.53812,0.61836,0.59057,0.08708,0.08606,0.08002,0.10060,0.07594,0.10766,0.08077,569814.59091,569030.93202,558521.64376,548949.52435,579712.11330,556658.18070,565254.55532,31998.46256,27946.87335,19109.64265,13946.93454,37934.10163,29083.09211,25997.32044,71809.97494,70887.72518,71727.97983,71678.25373,68910.95520,78298.66981,76037.41040,34406.73487,31973.17861,29493.98004,29883.50798,30365.28665,28072.26570,29936.40201,532085.35092,489788.04026,505409.98072,581899.90816,512718.17240,590360.13399,482877.25042,308472.23630,289090.82509,267629.04230,271884.13423,262361.53249,252308.19385,264920.07623
24,4,0,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,443,0,0.00000,0.00000,54,72,69,42,45,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52419,0.51936,0.50060,0.38882,0.51271,0.48750,0.51312,0.60716,0.60267,0.52641,0.33835,0.57761,0.51253,0.62024,0.14090,0.05861,0.06414,0.09453,0.08220,0.08188,0.08837,543204.71429,543204.71429,543204.71429,543204.71429,543204.71429,543204.71429,543204.71429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,72146.21426,76891.50245,78272.79781,73008.47546,74787.21997,74002.60265,71678.28860,32099.54968,29424.86037,35681.63295,39566.75855,31742.31858,32867.00215,36693.02274,136476.00000,136476.00000,136476.00000,136476.00000,136476.00000,136476.00000,136476.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24,4,1,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,447,4,334667.35531,14897.97432,54,72,69,42,45,80,81,0,0,0,0,0,0,0,8,22,14,11,9,18,29,27,25,12,1,21,13,12,0.53471,0.52796,0.48723,0.41318,0.48908,0.48339,0.51440,0.59261,0.52466,0.48396,0.45842,0.53535,0.51666,0.56095,0.12683,0.10873,0.10445,0.12585,0.07460,0.14771,0.11571,578539.53881,567696.48163,550884.15080,550612.19910,573753.64113,560856.89332,561238.52954,45838.59777,29464.02942,14613.66214,15990.16328,39880.71784,36751.95287,26503.69331,74118.30417,75425.07142,79434.15144,71533.53018,69816.57464,75155.50268,73065.34439,30912.81593,33324.72682,39737.38747,38611.48204,26862.45123,36320.90601,29482.30589,130223.44646,136038.45206,139296.65669,154865.08453,138334.44429,129175.54759,135273.29235,37370.49143,33317.57235,19087.29123,36605.45518,40475.44906,34729.39569,31240.56974
24,4,2,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,451,8,384167.40387,40736.88002,54,72,69,42,45,80,81,0,0,0,0,0,0,0,10,30,19,11,14,21,37,30,33,13,2,26,17,21,0.57255,0.56027,0.49666,0.43826,0.52567,0.52250,0.53473,0.63419,0.56090,0.54856,0.54213,0.51141,0.58368,0.59042,0.11303,0.10563,0.10528,0.13024,0.09565,0.14378,0.11294,582299.55284,572225.00491,552342.22896,550756.87084,579601.73028,561454.47792,566627.61903,46592.14014,35908.66983,15447.48600,16387.90258,38468.92249,37937.61818,29383.55123,71866.96410,74920.26506,78916.24185,71413.35972,69019.94842,76217.03623,74912.58930,30960.85649,29945.58095,39684.97323,38624.11247,27662.09994,35975.08412,32488.59764,168161.16670,179657.70487,188175.90776,202632.60806,176357.78196,181027.21562,175259.41838,40213.39421,39040.13792,47433.04189,51349.87023,53340.08156,47674.81745,42920.50563
24,4,3,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,455,12,433790.48155,75352.95194,54,72,69,42,45,80,81,0,0,0,0,0,0,0,10,32,19,11,16,23,37,31,35,14,2,26,17,23,0.58875,0.56105,0.50406,0.44440,0.54110,0.53651,0.55390,0.55181,0.56712,0.54032,0.56602,0.51878,0.58684,0.56231,0.10187,0.06967,0.10547,0.10253,0.12894,0.10953,0.08345,582633.00539,573428.65730,552777.96619,550756.87084,580222.87465,561530.58790,566672.42043,46456.53429,36490.12762,15606.81469,16387.90258,38474.79070,38178.34514,29410.29021,72281.15881,74913.17773,79057.02936,71413.35972,69886.20860,76253.90734,74005.15769,30513.12562,29789.54896,39711.04138,38624.11247,28690.64716,35876.13854,32559.58165,213891.92721,223434.00845,236681.46442,250447.96778,220158.79277,228434.00724,211384.29484,61962.07552,59139.31789,84355.28763,83139.26977,75622.84648,76297.01111,68980.75210
24,4,4,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,459,16,483147.03642,110868.11275,54,72,69,42,45,80,81,0,0,0,0,0,0,0,10,32,19,11,16,23,37,31,35,14,2,26,17,23,0.59855,0.57011,0.51089,0.44970,0.54984,0.54347,0.56101,0.58024,0.55125,0.53906,0.54490,0.50823,0.57632,0.57255,0.10371,0.08385,0.10777,0.10257,0.11108,0.09327,0.08794,582633.00539,573428.65730,552777.96619,550756.87084,580222.87465,561530.58790,566672.42043,46456.53429,36490.12762,15606.81469,16387.90258,38474.79070,38178.34514,29410.29021,72281.15881,74913.17773,79057.02936,71413.35972,69886.20860,76253.90734,74005.15769,30513.12562,29789.54896,39711.04138,38624.11247,28690.64716,35876.13854,32559.58165,259682.08602,266947.18618,284908.49377,298263.32749,264285.00137,276124.91458,247479.45252,88994.52756,84657.96337,123008.04398,119042.47691,101297.24627,109227.60462,98395.61148
24,4,5,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,463,20,527259.47100,151866.61465,54,72,69,42,45,80,81,0,0,0,0,0,0,0,10,32,19,11,16,23,39,31,37,14,2,26,17,23,0.61363,0.58693,0.52159,0.45869,0.56328,0.55600,0.56881,0.74236,0.62993,0.51964,0.38392,0.66069,0.55428,0.65516,0.08778,0.04487,0.05115,0.12486,0.04501,0.07296,0.04897,582633.00539,573519.66114,552777.96619,550756.87084,580222.87465,561530.58790,566701.80498,46456.53429,36528.58107,15606.81469,16387.90258,38474.79070,38178.34514,29432.98460,72281.15881,76986.70528,79057.02936,71413.35972,69886.20860,76253.90734,72162.02209,30513.12562,33226.63393,39711.04138,38624.11247,28690.64716,35876.13854,29275.14316,351262.40364,363032.44992,381362.55249,393894.04693,352537.41856,371506.72926,311617.40499,147199.81390,156018.99938,201551.75115,194010.28312,155835.44493,178527.65871,146729.34012
24,4,6,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,467,24,566609.59568,193701.22545,54,72,69,42,45,80,81,0,0,0,0,0,0,0,10,32,19,11,16,23,39,31,37,14,2,26,17,23,0.61363,0.58693,0.52159,0.45869,0.56328,0.55600,0.56881,0.53304,0.48993,0.50333,0.52892,0.49303,0.55946,0.55282,0.13582,0.11389,0.10946,0.12032,0.07281,0.11630,0.10963,582633.00539,573519.66114,552777.96619,550756.87084,580222.87465,561530.58790,566701.80498,46456.53429,36528.58107,15606.81469,16387.90258,38474.79070,38178.34514,29432.98460,72281.15881,76986.70528,79057.02936,71413.35972,69886.20860,76253.90734,72162.02209,30513.12562,33226.63393,39711.04138,38624.11247,28690.64716,35876.13854,29275.14316,351262.40364,363032.44992,381362.55249,393894.04693,352537.41856,371506.72926,311617.40499,147199.81390,156018.99938,201551.75115,194010.28312,155835.44493,178527.65871,146729.34012
24,4,7,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,471,28,609899.06618,226437.02014,54,72,69,42,45,80,81,0,0,0,0,0,0,0,10,32,19,11,16,23,39,31,37,14,2,26,17,23,0.62604,0.59793,0.53042,0.46624,0.57426,0.56632,0.57775,0.74236,0.62993,0.51964,0.38392,0.66069,0.55428,0.65516,0.08778,0.04487,0.05115,0.12486,0.04501,0.07296,0.04897,582633.00539,573519.66114,552777.96619,550756.87084,580222.87465,561530.58790,566701.80498,46456.53429,36528.58107,15606.81469,16387.90258,38474.79070,38178.34514,29432.98460,72281.15881,76986.70528,79057.02936,71413.35972,69886.20860,76253.90734,72162.02209,30513.12562,33226.63393,39711.04138,38624.11247,28690.64716,35876.13854,29275.14316,442842.72126,454205.86048,477816.61120,489524.76636,440789.83575,466888.54393,380121.44916,207036.11078,221166.20447,280590.39962,270265.50856,211880.78149,249219.49917,204050.51832
24,4,8,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,475,32,650492.45873,261753.33407,54,72,69,42,45,80,81,0,0,0,0,0,0,0,10,32,19,11,16,23,39,31,37,14,2,26,17,23,0.62604,0.59793,0.53042,0.46624,0.57426,0.56632,0.57775,0.56827,0.54191,0.53012,0.53461,0.50556,0.57259,0.55830,0.09908,0.09200,0.08759,0.09219,0.06463,0.08812,0.06781,582633.00539,573519.66114,552777.96619,550756.87084,580222.87465,561530.58790,566701.80498,46456.53429,36528.58107,15606.81469,16387.90258,38474.79070,38178.34514,29432.98460,72281.15881,76986.70528,79057.02936,71413.35972,69886.20860,76253.90734,72162.02209,30513.12562,33226.63393,39711.04138,38624.11247,28690.64716,35876.13854,29275.14316,442842.72126,454205.86048,477816.61120,489524.76636,440789.83575,466888.54393,380121.44916,207036.11078,221166.20447,280590.39962,270265.50856,211880.78149,249219.49917,204050.51832
24,4,9,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,479,36,688726.64717,298000.25051,54,72,69,42,45,80,81,0,0,0,0,0,0,0,10,32,19,11,16,23,39,31,37,14,2,26,17,23,0.63671,0.60738,0.53798,0.47282,0.58365,0.57522,0.58547,0.74236,0.62993,0.51964,0.38392,0.66069,0.55428,0.65516,0.08778,0.04487,0.05115,0.12486,0.04501,0.07296,0.04897,582633.00539,573519.66114,552777.96619,550756.87084,580222.87465,561530.58790,566701.80498,46456.53429,36528.58107,15606.81469,16387.90258,38474.79070,38178.34514,29432.98460,72281.15881,76986.70528,79057.02936,71413.35972,69886.20860,76253.90734,72162.02209,30513.12562,33226.63393,39711.04138,38624.11247,28690.64716,35876.13854,29275.14316,534423.03888,545379.27104,574270.66991,585155.48580,529042.25294,562270.35861,448625.49334,267410.77727,286913.09739,359797.95829,346960.33893,268491.10062,320383.16301,261916.01871
24,4,10,0.00100,0.00000,2,2,1.00000,0.50000,1.01000,1.01000,483,40,724069.85280,335409.11835,54,72,69,42,45,80,81,0,0,0,0,0,0,0,10,32,19,11,16,23,39,31,37,14,2,26,17,23,0.63671,0.60738,0.53798,0.47282,0.58365,0.57522,0.58547,0.58218,0.55302,0.54297,0.55473,0.50798,0.60262,0.57204,0.09889,0.09598,0.08052,0.06800,0.09794,0.07647,0.06475,582633.00539,573519.66114,552777.96619,550756.87084,580222.87465,561530.58790,566701.80498,46456.53429,36528.58107,15606.81469,16387.90258,38474.79070,38178.34514,29432.98460,72281.15881,76986.70528,79057.02936,71413.35972,69886.20860,76253.90734,72162.02209,30513.12562,33226.63393,39711.04138,38624.11247,28690.64716,35876.13854,29275.14316,534423.03888,545379.27104,574270.66991,585155.48580,529042.25294,562270.35861,448625.49334,267410.77727,286913.09739,359797.95829,346960.33893,268491.10062,320383.16301,261916.01871
0,0,0,0.00100,0.00000,2,2,0.75000,0.00000,1.01000,1.01000,443,0,0.00000,0.00000,54,72,69,42,45,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60666,0.60912,0.55077,0.36979,0.58220,0.52517,0.60321,0.60666,0.60912,0.55077,0.36979,0.58220,0.52517,0.60321,0.13160,0.05341,0.06470,0.12864,0.08822,0.09178,0.09616,543204.71429,543204.71429,543204.71429,543204.71429,543204.71429,543204.71429,543204.71429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78341.01824,76406.90089,69313.51215,71035.96816,77571.54489,76526.86546,72388.29234,37962.01890,32375.35739,27751.92091,26330.22894,39481.25058,36322.83578,31521.27004,136476.00000,136476.00000,136476.00000,136476.00000,136476.00000,136476.00000,136476.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,0,1,0.00100,0.00000,2,2,0.75000,0.00000,1.01000,1.01000,447,4,372203.97127,28870.04434,54,72,69,42,45,80,81,0,0,0,0,0,0,0,7,22,18,8,9,20,25,26,17,14,0,19,12,21,0.65993,0.58623,0.50486,0.36335,0.59570,0.54304,0.60534,0.61778,0.55075,0.48631,0.45873,0.54652,0.52933,0.54006,0.12291,0.09542,0.10474,0.15236,0.08209,0.11087,0.11665,613612.49926,587860.96654,573214.92972,555248.63655,605845.62946,560327.68628,583340.62239,85356.63287,60999.48505,41759.96242,28099.00555,87144.10755,33309.32841,61120.67072,75889.01724,75660.12629,75307.02307,76604.07221,72640.82681,71156.21320,74737.64662,32099.61363,33774.92879,37807.45273,29789.06998,33947.49770,30829.08340,33920.65037,122962.14518,136171.58643,127434.97731,138436.89898,131619.13895,145646.98961,146081.16450,51622.00167,48371.54357,40468.75456,18855.01783,51299.82620,31832.13251,46346.25955
0,0,2,0.00100,0.00000,2,2,0.75000,0.00000,1.01000,1.01000,451,8,400110.84893,82932.94562,54,72,69,42,45,80,81,0,0,0,0,0,0,0,7,28,20,8,13,22,34,28,25,17,0,25,12,25,0.72375,0.63373,0.53136,0.37407,0.64952,0.55770,0.65541,0.72375,0.63373,0.53136,0.37407,0.64952,0.55770,0.65541,0.06485,0.05023,0.05375,0.12954,0.04623,0.07909,0.05449,616898.14930,596808.64497,575736.32525,555248.63655,619112.14656,560803.02205,592906.64172,85519.35838,68976.56422,45104.02950,28099.00555,89750.33159,33225.95743,68396.26823,75900.70316,72156.50877,72079.54338,76604.07221,78051.87647,72685.51076,76076.96119,32262.02857,31383.65440,31581.79643,29789.06998,35129.88914,36579.81754,34842.85374,218768.98063,219802.16555,209267.56061,244449.04340,226995.95897,236878.50536,225274.29150,83713.56761,88934.65380,73067.80244,63700.40654,85616.48239,80585.96934,85156.26133
0,0,3,0.00100,0.00000,2,2,0.75000,0.00000,1.01000,1.01000,455,12,429049.78475,115615.27300,54,72,69,42,45,80,81,0,0,0,0,0,0,0,7,29,20,8,13,22,34,28,25,17,0,26,12,25,0.72375,0.63404,0.53136,0.37407,0.65054,0.55770,0.65541,0.72375,0.63404,0.53136,0.37407,0.65054,0.55770,0.65541,0.06485,0.04992,0.05375,0.12954,0.04477,0.07909,0.05449,616898.14930,597324.17870,575736.32525,555248.63655,620006.16286,560803.02205,592906.64172,85519.35838,68712.20539,45104.02950,28099.00555,89446.58961,33225.95743,68396.26823,75900.70316,72503.20220,72079.54338,76604.07221,77497.16697,72685.51076,76076.96119,32262.02857,31012.60287,31581.79643,29789.06998,35737.83834,36579.81754,34842.85374,268178.68379,262794.55791,250517.10399,297455.11561,275710.42169,281001.01611,263441.25269,110825.14939,113732.62799,98892.90472,92579.81914,117958.76796,113854.15643,113707.25650
0,0,4,0.00100,0.00000,2,2,0.75000,0.00000,1.01000,1.01000,459,16,471513.37032,133056.94628,54,72,69,42,45,80,81,0,0,0,0,0,0,0,7,29,20,8,13,22,34,28,25,17,0,26,12,25,0.72375,0.63404,0.53136,0.37407,0.65054,0.55770,0.65541,0.63574,0.55968,0.56987,0.56528,0.55781,0.54980,0.55987,0.13674,0.11173,0.08976,0.11217,0.10461,0.10818,0.11307,616898.14930,597324.17870,575736.32525,555248.63655,620006.16286,560803.02205,592906.64172,85519.35838,68712.20539,45104.02950,28099.00555,89446.58961,33225.95743,68396.26823,75900.70316,72503.20220,72079.54338,76604.07221,77497.16697,72685.51076,76076.96119,32262.02857,31012.60287,31581.79643,29789.06998,35737.83834,36579.81754,34842.85374,268178.68379,262794.55791,250517.10399,297455.11561,275710.42169,281001.01611,263441.25269,110825.14939,113732.62799,98892.90472,92579.81914,117958.76796,113854.15643,113707.25650
0,0,5,0.00100,0.00000,2,2,0.75000,0.00000,1.01000,1.01000,463,20,511173.61433,159156.57175,54,72,69,42,45,80,81,0,0,0,0,0,0,0,7,29,20,8,13,22,34,28,25,17,0,26,12,25,0.72375,0.63404,0.53136,0.37407,0.65054,0.55770,0.65541,0.62465,0.50694,0.49811,0.52252,0.46693,0.53136,0.55006,0.14371,0.12835,0.12209,0.12012,0.10498,0.13918,0.12261,616898.14930,597324.17870,575736.32525,555248.63655,620006.16286,560803.02205,592906.64172,85519.35838,68712.20539,45104.02950,28099.00555,89446.58961,33225.95743,68396.26823,75900.70316,72503.20220,72079.54338,76604.07221,77497.16697,72685.51076,76076.96119,32262.02857,31012.60287,31581.79643,29789.06998,35737.83834,36579.81754,34842.85374,317588.38696,303897.76011,291766.64737,350461.18782,327447.58866,325123.52687,301608.21388,140136.15896,141361.90119,127340.21040,121897.83186,150636.27923,148686.26541,145034.96279
0,0,6,0.00100,0.00000,2,2,0.75000,0.00000,1.01000,1.01000,467,24,547862.25611,189360.22427,54,72,69,42,45,80,81,0,0,0,0,0,0,0,7,29,20,8,13,22,34,28,25,17,0,26,12,25,0.72375,0.63404,0.53136,0.37407,0.65054,0.55770,0.65541,0.72375,0.63404,0.53136,0.37407,0.65054,0.55770,0.65541,0.06485,0.04992,0.05375,0.12954,0.04477,0.07909,0.05449,616898.14930,597324.17870,575736.32525,555248.63655,620006.16286,560803.02205,592906.64172,85519.35838,68712.20539,45104.02950,28099.00555,89446.58961,33225.95743,68396.26823,75900.70316,72503.20220,72079.54338,76604.07221,77497.16697,72685.51076,76076.96119,32262.02857,31012.60287,31581.79643,29789.06998,35737.83834,36579.81754,34842.85374,416407.79328,386104.16452,374265.73414,456473.33224,430921.92260,413368.54839,377942.13626,201482.09001,199624.72092,187273.68620,180995.94070,218880.06425,220058.57629,211023.42920
0,0,7,0.00100,0.00000,2,2,0.75000,0.00000,1.01000,1.01000,471,28,583971.15182,219140.28191,54,72,69,42,45,80,81,0,0,0,0,0,0,0,7,29,20,8,13,22,34,28,25,17,0,26,12,25,0.72375,0.63404,0.53136,0.37407,0.65054,0.55770,0.65541,0.67465,0.55578,0.51747,0.55203,0.50041,0.62959,0.60210,0.10931,0.09993,0.10170,0.10083,0.09772,0.10279,0.08322,616898.14930,597324.17870,575736.32525,555248.63655,620006.16286,560803.02205,592906.64172,85519.35838,68712.20539,45104.02950,28099.00555,89446.58961,33225.95743,68396.26823,75900.70316,72503.20220,72079.54338,76604.07221,77497.16697,72685.51076,76076.96119,32262.02857,31012.60287,31581.79643,29789.06998,35737.83834,36579.81754,34842.85374,416407.79328,386104.16452,374265.73414,456473.33224,430921.92260,413368.54839,377942.13626,201482.09001,199624.72092,187273.68620,180995.94070,218880.06425,220058.57629,211023.42920
0,0,8,0.00100,0.00000,2,2,0.75000,0.00000,1.01000,1.01000,475,32,616558.73369,251945.95370,54,72,69,42,45,80,81,0,0,0,0,0,0,0,7,29,20,8,13,22,34,28,25,17,0,26,12,25,0.72375,0.63404,0.53136,0.37407,0.65054,0.55770,0.65541,0.72375,0.63404,0.53136,0.37407,0.65054,0.55770,0.65541,0.06485,0.04992,0.05375,0.12954,0.04477,0.07909,0.05449,616898.14930,597324.17870,575736.32525,555248.63655,620006.16286,560803.02205,592906.64172,85519.35838,68712.20539,45104.02950,28099.00555,89446.58961,33225.95743,68396.26823,75900.70316,72503.20220,72079.54338,76604.07221,77497.16697,72685.51076,76076.96119,32262.02857,31012.60287,31581.79643,29789.06998,35737.83834,36579.81754,34842.85374,515227.19960,468310.56893,456764.82090,562485.47666,534396.25653,501613.56991,454276.05864,264345.66393,259636.52207,248810.40337,240331.20731,288692.26028,292315.94703,278816.84053
0,0,9,0.00100,0.00000,2,2,0.75000,0.00000,1.01000,1.01000,479,37,641863.15218,282272.97468,54,72,69,42,45,80,81,0,0,0,0,0,0,0,7,29,20,8,13,22,34,28,25,17,0,26,12,25,0.72375,0.63404,0.53136,0.37407,0.65054,0.55770,0.65541,0.62194,0.53640,0.53639,0.50265,0.53340,0.54320,0.55897,0.13902,0.11815,0.10902,0.11182,0.10090,0.10333,0.10686,616898.14930,597324.17870,575736.32525,555248.63655,620006.16286,560803.02205,592906.64172,85519.35838,68712.20539,45104.02950,28099.00555,89446.58961,33225.95743,68396.26823,75900.70316,72503.20220,72079.54338,76604.07221,77497.16697,72685.51076,76076.96119,32262.02857,31012.60287,31581.79643,29789.06998,35737.83834,36579.81754,34842.85374,515227.19960,468310.56893,456764.82090,562485.47666,534396.25653,501613.56991,454276.05864,264345.66393,259636.52207,248810.40337,240331.20731,288692.26028,292315.94703,278816.84053
0,0,10,0.00100,0.00000,2,2,0.75000,0.00000,1.01000,1.01000,483,42,666942.07028,312623.71634,54,72,69,42,45,80,81,0,0,1,0,0,0,1,7,30,20,8,13,22,34,28,25,18,0,26,12,25,0.72375,0.63312,0.53115,0.37407,0.65054,0.55770,0.65432,0.72375,0.63312,0.53115,0.37407,0.65054,0.55770,0.65432,0.06485,0.05065,0.05411,0.12954,0.04477,0.07909,0.05395,616898.14930,597324.17870,575736.32525,555248.63655,620006.16286,560803.02205,592906.64172,85519.35838,68712.20539,45104.02950,28099.00555,89446.58961,33225.95743,68396.26823,75900.70316,72720.13091,72582.82463,76604.07221,77497.16697,72685.51076,76732.52446,32262.02857,30713.42596,31537.28759,29789.06998,35737.83834,36579.81754,34559.93262,614046.60593,552944.58306,543967.92556,668497.62108,637870.59047,589858.59142,537321.41838,327855.05240,316769.83339,310832.15844,299762.83524,359159.44159,364933.02563,344265.43760
